medico_key,ci,nombre,matricula,sexo,especialidad,zona,ciudad,grupo_origen
7191,G1-PER-32934,Carmen Martínez,G1-MAT-32934,X,Urología,Sin zona asignada,Origen: Grupo 1,G1
7192,G1-PER-3294,Juan Rojas,G1-MAT-3294,X,Cardiología,Sin zona asignada,Origen: Grupo 1,G1
7193,G1-PER-32942,Pedro Sánchez,G1-MAT-32942,X,Ginecología,Sin zona asignada,Origen: Grupo 1,G1
7194,G1-PER-32945,Juan Martínez,G1-MAT-32945,X,Traumatología,Sin zona asignada,Origen: Grupo 1,G1
7195,G1-PER-32948,Carlos Flores,G1-MAT-32948,X,Urología,Sin zona asignada,Origen: Grupo 1,G1
7196,G1-PER-32955,Juan Rojas,G1-MAT-32955,X,Neurología,Sin zona asignada,Origen: Grupo 1,G1
7197,G1-PER-3296,Luis López,G1-MAT-3296,X,Ginecología,Sin zona asignada,Origen: Grupo 1,G1
7198,G1-PER-32961,Carmen Vargas,G1-MAT-32961,X,Ginecología,Sin zona asignada,Origen: Grupo 1,G1
7199,G1-PER-32965,Carmen López,G1-MAT-32965,X,Medicina General,Sin zona asignada,Origen: Grupo 1,G1
7200,G1-PER-32973,Pedro Torrez,G1-MAT-32973,X,Pediatría,Sin zona asignada,Origen: Grupo 1,G1
7201,G1-PER-32974,José Rodríguez,G1-MAT-32974,X,Ginecología,Sin zona asignada,Origen: Grupo 1,G1
7202,G1-PER-32977,Carlos Martínez,G1-MAT-32977,X,Traumatología,Sin zona asignada,Origen: Grupo 1,G1
7203,G1-PER-32978,Luis Rojas,G1-MAT-32978,X,Urología,Sin zona asignada,Origen: Grupo 1,G1
7204,G1-PER-32979,José Torrez,G1-MAT-32979,X,Pediatría,Sin zona asignada,Origen: Grupo 1,G1
7205,G1-PER-3298,Pedro Martínez,G1-MAT-3298,X,Pediatría,Sin zona asignada,Origen: Grupo 1,G1
7206,G1-PER-32986,Valeria González,G1-MAT-32986,X,Traumatología,Sin zona asignada,Origen: Grupo 1,G1
7207,G1-PER-32996,Ana López,G1-MAT-32996,X,Cardiología,Sin zona asignada,Origen: Grupo 1,G1
7208,G1-PER-32999,Juan Rodríguez,G1-MAT-32999,X,Pediatría,Sin zona asignada,Origen: Grupo 1,G1
7209,G1-PER-33,Carlos González,,X,Cardiología,Sin zona asignada,Origen: Grupo 1,G1
7210,G1-PER-330,Juan Sánchez,G1-MAT-330,X,Neurología,Sin zona asignada,Origen: Grupo 1,G1
7211,G1-PER-33000,Lucía Mamani,G1-MAT-33000,X,Medicina General,Sin zona asignada,Origen: Grupo 1,G1
7212,G1-PER-33008,Juan González,G1-MAT-33008,X,Cardiología,Sin zona asignada,Origen: Grupo 1,G1
7213,G1-PER-33009,Juan Flores,G1-MAT-33009,X,Traumatología,Sin zona asignada,Origen: Grupo 1,G1
7214,G1-PER-33013,Carmen Vargas,G1-MAT-33013,X,Neurología,Sin zona asignada,Origen: Grupo 1,G1
7215,G1-PER-33019,Valeria Vargas,G1-MAT-33019,X,Urología,Sin zona asignada,Origen: Grupo 1,G1
7216,G1-PER-3302,Juan González,G1-MAT-3302,X,Pediatría,Sin zona asignada,Origen: Grupo 1,G1
7217,G1-PER-33020,Valeria Torrez,G1-MAT-33020,X,Ginecología,Sin zona asignada,Origen: Grupo 1,G1
7218,G1-PER-33025,Luis Rojas,G1-MAT-33025,X,Neurología,Sin zona asignada,Origen: Grupo 1,G1
7219,G1-PER-3303,José Mamani,G1-MAT-3303,X,Neurología,Sin zona asignada,Origen: Grupo 1,G1
7220,G1-PER-33035,Pedro Vargas,G1-MAT-33035,X,Cardiología,Sin zona asignada,Origen: Grupo 1,G1
7221,G1-PER-33036,Valeria Flores,G1-MAT-33036,X,Ginecología,Sin zona asignada,Origen: Grupo 1,G1
7222,G1-PER-33039,Carlos Mamani,G1-MAT-33039,X,Pediatría,Sin zona asignada,Origen: Grupo 1,G1
7223,G1-PER-33041,Valeria Flores,G1-MAT-33041,X,Cardiología,Sin zona asignada,Origen: Grupo 1,G1
7224,G1-PER-33042,Carmen González,G1-MAT-33042,X,Dermatología,Sin zona asignada,Origen: Grupo 1,G1
7225,G1-PER-33044,Carmen Flores,G1-MAT-33044,X,Urología,Sin zona asignada,Origen: Grupo 1,G1
7226,G1-PER-33053,Ana López,G1-MAT-33053,X,Neurología,Sin zona asignada,Origen: Grupo 1,G1
7227,G1-PER-3306,Pedro Vargas,G1-MAT-3306,X,Neurología,Sin zona asignada,Origen: Grupo 1,G1
7228,G1-PER-33062,José Sánchez,G1-MAT-33062,X,Medicina General,Sin zona asignada,Origen: Grupo 1,G1
7229,G1-PER-33068,José Mamani,G1-MAT-33068,X,Neurología,Sin zona asignada,Origen: Grupo 1,G1
7230,G1-PER-33071,Carlos Flores,G1-MAT-33071,X,Traumatología,Sin zona asignada,Origen: Grupo 1,G1
7231,G1-PER-33072,Ana Flores,G1-MAT-33072,X,Urología,Sin zona asignada,Origen: Grupo 1,G1
7232,G1-PER-33074,Juan López,G1-MAT-33074,X,Ginecología,Sin zona asignada,Origen: Grupo 1,G1
7233,G1-PER-33079,Valeria Vargas,G1-MAT-33079,X,Dermatología,Sin zona asignada,Origen: Grupo 1,G1
7234,G1-PER-3308,Pedro Flores,G1-MAT-3308,X,Ginecología,Sin zona asignada,Origen: Grupo 1,G1
7235,G1-PER-33081,Carmen Martínez,G1-MAT-33081,X,Medicina General,Sin zona asignada,Origen: Grupo 1,G1
7236,G1-PER-33086,Lucía Rojas,G1-MAT-33086,X,Medicina General,Sin zona asignada,Origen: Grupo 1,G1
7237,G1-PER-33087,Pedro Martínez,G1-MAT-33087,X,Neurología,Sin zona asignada,Origen: Grupo 1,G1
7238,G1-PER-33088,Ana Rodríguez,G1-MAT-33088,X,Traumatología,Sin zona asignada,Origen: Grupo 1,G1
7239,G1-PER-33093,Juan González,G1-MAT-33093,X,Traumatología,Sin zona asignada,Origen: Grupo 1,G1
7240,G1-PER-33094,Pedro Martínez,G1-MAT-33094,X,Pediatría,Sin zona asignada,Origen: Grupo 1,G1
7241,G1-PER-331,Juan Rojas,G1-MAT-331,X,Dermatología,Sin zona asignada,Origen: Grupo 1,G1
7242,G1-PER-33100,José Flores,G1-MAT-33100,X,Cardiología,Sin zona asignada,Origen: Grupo 1,G1
7243,G1-PER-33101,José López,G1-MAT-33101,X,Cardiología,Sin zona asignada,Origen: Grupo 1,G1
7244,G1-PER-33110,Carlos Torrez,G1-MAT-33110,X,Dermatología,Sin zona asignada,Origen: Grupo 1,G1
7245,G1-PER-33111,María Martínez,G1-MAT-33111,X,Urología,Sin zona asignada,Origen: Grupo 1,G1
7246,G1-PER-33112,Valeria Rodríguez,G1-MAT-33112,X,Ginecología,Sin zona asignada,Origen: Grupo 1,G1
7247,G1-PER-33114,Carmen Torrez,G1-MAT-33114,X,Dermatología,Sin zona asignada,Origen: Grupo 1,G1
7248,G1-PER-33118,Pedro Sánchez,G1-MAT-33118,X,Medicina General,Sin zona asignada,Origen: Grupo 1,G1
7249,G1-PER-3312,Juan Rojas,G1-MAT-3312,X,Ginecología,Sin zona asignada,Origen: Grupo 1,G1
7250,G1-PER-33125,Ana Martínez,G1-MAT-33125,X,Pediatría,Sin zona asignada,Origen: Grupo 1,G1
7251,G1-PER-33126,Valeria Mamani,G1-MAT-33126,X,Neurología,Sin zona asignada,Origen: Grupo 1,G1
7252,G1-PER-33131,María Mamani,G1-MAT-33131,X,Traumatología,Sin zona asignada,Origen: Grupo 1,G1
7253,G1-PER-33137,Ana Mamani,G1-MAT-33137,X,Urología,Sin zona asignada,Origen: Grupo 1,G1
7254,G1-PER-33140,Carmen Martínez,G1-MAT-33140,X,Dermatología,Sin zona asignada,Origen: Grupo 1,G1
7255,G1-PER-33144,Carmen Torrez,G1-MAT-33144,X,Cardiología,Sin zona asignada,Origen: Grupo 1,G1
7256,G1-PER-33148,José Torrez,G1-MAT-33148,X,Medicina General,Sin zona asignada,Origen: Grupo 1,G1
7257,G1-PER-33155,Ana Martínez,G1-MAT-33155,X,Pediatría,Sin zona asignada,Origen: Grupo 1,G1
7258,G1-PER-33157,Juan López,G1-MAT-33157,X,Urología,Sin zona asignada,Origen: Grupo 1,G1
7259,G1-PER-33162,Carmen Rojas,G1-MAT-33162,X,Ginecología,Sin zona asignada,Origen: Grupo 1,G1
7260,G1-PER-33167,Valeria Sánchez,G1-MAT-33167,X,Traumatología,Sin zona asignada,Origen: Grupo 1,G1
7261,G1-PER-33175,Carlos Sánchez,G1-MAT-33175,X,Traumatología,Sin zona asignada,Origen: Grupo 1,G1
7262,G1-PER-33184,María Sánchez,G1-MAT-33184,X,Traumatología,Sin zona asignada,Origen: Grupo 1,G1
7263,G1-PER-33193,Juan González,G1-MAT-33193,X,Traumatología,Sin zona asignada,Origen: Grupo 1,G1
7264,G1-PER-33198,Lucía Rojas,G1-MAT-33198,X,Cardiología,Sin zona asignada,Origen: Grupo 1,G1
7265,G1-PER-33199,Pedro López,G1-MAT-33199,X,Cardiología,Sin zona asignada,Origen: Grupo 1,G1
7266,G1-PER-332,Luis López,,X,Ginecología,Sin zona asignada,Origen: Grupo 1,G1
7267,G1-PER-3320,Luis Rodríguez,G1-MAT-3320,X,Medicina General,Sin zona asignada,Origen: Grupo 1,G1
7268,G1-PER-33206,Ana Sánchez,G1-MAT-33206,X,Medicina General,Sin zona asignada,Origen: Grupo 1,G1
7269,G1-PER-33207,Carmen Rodríguez,G1-MAT-33207,X,Neurología,Sin zona asignada,Origen: Grupo 1,G1
7270,G1-PER-33209,Luis Rodríguez,G1-MAT-33209,X,Medicina General,Sin zona asignada,Origen: Grupo 1,G1
7271,G1-PER-33214,Ana Flores,G1-MAT-33214,X,Medicina General,Sin zona asignada,Origen: Grupo 1,G1
7272,G1-PER-33215,Luis Vargas,G1-MAT-33215,X,Dermatología,Sin zona asignada,Origen: Grupo 1,G1
7273,G1-PER-33220,Luis Vargas,G1-MAT-33220,X,Medicina General,Sin zona asignada,Origen: Grupo 1,G1
7274,G1-PER-33221,Carmen Sánchez,G1-MAT-33221,X,Cardiología,Sin zona asignada,Origen: Grupo 1,G1
7275,G1-PER-33222,Carlos Flores,G1-MAT-33222,X,Cardiología,Sin zona asignada,Origen: Grupo 1,G1
7276,G1-PER-33231,Carlos López,G1-MAT-33231,X,Ginecología,Sin zona asignada,Origen: Grupo 1,G1
7277,G1-PER-33233,Luis Rodríguez,G1-MAT-33233,X,Dermatología,Sin zona asignada,Origen: Grupo 1,G1
7278,G1-PER-33234,María Torrez,G1-MAT-33234,X,Neurología,Sin zona asignada,Origen: Grupo 1,G1
7279,G1-PER-33236,José Torrez,G1-MAT-33236,X,Pediatría,Sin zona asignada,Origen: Grupo 1,G1
7280,G1-PER-33238,Luis Mamani,G1-MAT-33238,X,Dermatología,Sin zona asignada,Origen: Grupo 1,G1
7281,G1-PER-33239,Ana López,G1-MAT-33239,X,Medicina General,Sin zona asignada,Origen: Grupo 1,G1
7282,G1-PER-3324,Valeria Mamani,G1-MAT-3324,X,Traumatología,Sin zona asignada,Origen: Grupo 1,G1
7283,G1-PER-33241,Carlos López,G1-MAT-33241,X,Medicina General,Sin zona asignada,Origen: Grupo 1,G1
7284,G1-PER-33244,Luis Rojas,G1-MAT-33244,X,Traumatología,Sin zona asignada,Origen: Grupo 1,G1
7285,G1-PER-33252,Carmen Mamani,G1-MAT-33252,X,Urología,Sin zona asignada,Origen: Grupo 1,G1
7286,G1-PER-33260,Ana Rodríguez,G1-MAT-33260,X,Neurología,Sin zona asignada,Origen: Grupo 1,G1
7287,G1-PER-33264,Carlos Flores,G1-MAT-33264,X,Traumatología,Sin zona asignada,Origen: Grupo 1,G1
7288,G1-PER-33268,José Mamani,G1-MAT-33268,X,Urología,Sin zona asignada,Origen: Grupo 1,G1
7289,G1-PER-33269,Luis González,G1-MAT-33269,X,Pediatría,Sin zona asignada,Origen: Grupo 1,G1
7290,G1-PER-33280,María Flores,G1-MAT-33280,X,Dermatología,Sin zona asignada,Origen: Grupo 1,G1
7291,G1-PER-33283,Carlos López,G1-MAT-33283,X,Pediatría,Sin zona asignada,Origen: Grupo 1,G1
7292,G1-PER-3329,Valeria Sánchez,G1-MAT-3329,X,Medicina General,Sin zona asignada,Origen: Grupo 1,G1
7293,G1-PER-33293,Luis Mamani,G1-MAT-33293,X,Medicina General,Sin zona asignada,Origen: Grupo 1,G1
7294,G1-PER-33295,Luis González,G1-MAT-33295,X,Cardiología,Sin zona asignada,Origen: Grupo 1,G1
7295,G1-PER-33296,José Vargas,G1-MAT-33296,X,Traumatología,Sin zona asignada,Origen: Grupo 1,G1
7296,G1-PER-33299,Lucía Torrez,G1-MAT-33299,X,Cardiología,Sin zona asignada,Origen: Grupo 1,G1
7297,G1-PER-333,Valeria Flores,,X,Neurología,Sin zona asignada,Origen: Grupo 1,G1
7298,G1-PER-33308,Pedro Martínez,G1-MAT-33308,X,Dermatología,Sin zona asignada,Origen: Grupo 1,G1
7299,G1-PER-3334,Valeria Vargas,G1-MAT-3334,X,Dermatología,Sin zona asignada,Origen: Grupo 1,G1
7300,G1-PER-33346,Lucía Mamani,G1-MAT-33346,X,Neurología,Sin zona asignada,Origen: Grupo 1,G1
7301,G1-PER-33351,Pedro Torrez,G1-MAT-33351,X,Medicina General,Sin zona asignada,Origen: Grupo 1,G1
7302,G1-PER-33363,Carmen López,G1-MAT-33363,X,Traumatología,Sin zona asignada,Origen: Grupo 1,G1
7303,G1-PER-33364,José Flores,G1-MAT-33364,X,Pediatría,Sin zona asignada,Origen: Grupo 1,G1
7304,G1-PER-33370,María Martínez,G1-MAT-33370,X,Medicina General,Sin zona asignada,Origen: Grupo 1,G1
7305,G1-PER-33375,Lucía Mamani,G1-MAT-33375,X,Pediatría,Sin zona asignada,Origen: Grupo 1,G1
7306,G1-PER-33376,Carlos Vargas,G1-MAT-33376,X,Neurología,Sin zona asignada,Origen: Grupo 1,G1
7307,G1-PER-33377,José López,G1-MAT-33377,X,Urología,Sin zona asignada,Origen: Grupo 1,G1
7308,G1-PER-33388,Luis López,G1-MAT-33388,X,Dermatología,Sin zona asignada,Origen: Grupo 1,G1
7309,G1-PER-33395,Ana Torrez,G1-MAT-33395,X,Traumatología,Sin zona asignada,Origen: Grupo 1,G1
7310,G1-PER-33398,María Flores,G1-MAT-33398,X,Traumatología,Sin zona asignada,Origen: Grupo 1,G1
7311,G1-PER-334,Ana Martínez,G1-MAT-334,X,Ginecología,Sin zona asignada,Origen: Grupo 1,G1
7312,G1-PER-33401,Carmen González,G1-MAT-33401,X,Pediatría,Sin zona asignada,Origen: Grupo 1,G1
7313,G1-PER-33406,Luis Flores,G1-MAT-33406,X,Urología,Sin zona asignada,Origen: Grupo 1,G1
7314,G1-PER-33411,Ana Rodríguez,G1-MAT-33411,X,Cardiología,Sin zona asignada,Origen: Grupo 1,G1
7315,G1-PER-33415,José Vargas,G1-MAT-33415,X,Pediatría,Sin zona asignada,Origen: Grupo 1,G1
7316,G1-PER-33418,Carlos Torrez,G1-MAT-33418,X,Traumatología,Sin zona asignada,Origen: Grupo 1,G1
7317,G1-PER-33423,María Flores,G1-MAT-33423,X,Medicina General,Sin zona asignada,Origen: Grupo 1,G1
7318,G1-PER-3343,Lucía González,G1-MAT-3343,X,Ginecología,Sin zona asignada,Origen: Grupo 1,G1
7319,G1-PER-33433,María López,G1-MAT-33433,X,Medicina General,Sin zona asignada,Origen: Grupo 1,G1
7320,G1-PER-33434,Luis Flores,G1-MAT-33434,X,Cardiología,Sin zona asignada,Origen: Grupo 1,G1
7321,G1-PER-33442,José Mamani,G1-MAT-33442,X,Medicina General,Sin zona asignada,Origen: Grupo 1,G1
7322,G1-PER-33453,Carlos López,G1-MAT-33453,X,Ginecología,Sin zona asignada,Origen: Grupo 1,G1
7323,G1-PER-3346,José Flores,G1-MAT-3346,X,Traumatología,Sin zona asignada,Origen: Grupo 1,G1
7324,G1-PER-33461,Carmen Flores,G1-MAT-33461,X,Ginecología,Sin zona asignada,Origen: Grupo 1,G1
7325,G1-PER-33464,Pedro Vargas,G1-MAT-33464,X,Dermatología,Sin zona asignada,Origen: Grupo 1,G1
7326,G1-PER-3347,Carmen Flores,G1-MAT-3347,X,Neurología,Sin zona asignada,Origen: Grupo 1,G1
7327,G1-PER-33475,Valeria Torrez,G1-MAT-33475,X,Ginecología,Sin zona asignada,Origen: Grupo 1,G1
7328,G1-PER-3349,Pedro Vargas,G1-MAT-3349,X,Cardiología,Sin zona asignada,Origen: Grupo 1,G1
7329,G1-PER-33492,Luis Flores,G1-MAT-33492,X,Dermatología,Sin zona asignada,Origen: Grupo 1,G1
7330,G1-PER-33495,María Torrez,G1-MAT-33495,X,Medicina General,Sin zona asignada,Origen: Grupo 1,G1
7331,G1-PER-33496,Carmen Rodríguez,G1-MAT-33496,X,Medicina General,Sin zona asignada,Origen: Grupo 1,G1
7332,G1-PER-335,Pedro González,,X,Medicina General,Sin zona asignada,Origen: Grupo 1,G1
7333,G1-PER-33507,Lucía Vargas,G1-MAT-33507,X,Neurología,Sin zona asignada,Origen: Grupo 1,G1
7334,G1-PER-33515,Valeria López,G1-MAT-33515,X,Neurología,Sin zona asignada,Origen: Grupo 1,G1
7335,G1-PER-33516,Lucía Sánchez,G1-MAT-33516,X,Pediatría,Sin zona asignada,Origen: Grupo 1,G1
7336,G1-PER-33522,Juan González,G1-MAT-33522,X,Pediatría,Sin zona asignada,Origen: Grupo 1,G1
7337,G1-PER-33525,Carmen González,G1-MAT-33525,X,Traumatología,Sin zona asignada,Origen: Grupo 1,G1
7338,G1-PER-3353,Ana Sánchez,G1-MAT-3353,X,Pediatría,Sin zona asignada,Origen: Grupo 1,G1
7339,G1-PER-33532,José Torrez,G1-MAT-33532,X,Pediatría,Sin zona asignada,Origen: Grupo 1,G1
7340,G1-PER-33539,Juan López,G1-MAT-33539,X,Urología,Sin zona asignada,Origen: Grupo 1,G1
7341,G1-PER-33542,Valeria Martínez,G1-MAT-33542,X,Ginecología,Sin zona asignada,Origen: Grupo 1,G1
7342,G1-PER-33544,Valeria Martínez,G1-MAT-33544,X,Traumatología,Sin zona asignada,Origen: Grupo 1,G1
7343,G1-PER-33550,Ana López,G1-MAT-33550,X,Pediatría,Sin zona asignada,Origen: Grupo 1,G1
7344,G1-PER-33554,Carmen González,G1-MAT-33554,X,Neurología,Sin zona asignada,Origen: Grupo 1,G1
7345,G1-PER-33555,Carlos Rodríguez,G1-MAT-33555,X,Pediatría,Sin zona asignada,Origen: Grupo 1,G1
7346,G1-PER-33565,Carmen Martínez,G1-MAT-33565,X,Neurología,Sin zona asignada,Origen: Grupo 1,G1
7347,G1-PER-33566,Ana Rojas,G1-MAT-33566,X,Traumatología,Sin zona asignada,Origen: Grupo 1,G1
7348,G1-PER-3357,Ana Rojas,G1-MAT-3357,X,Cardiología,Sin zona asignada,Origen: Grupo 1,G1
7349,G1-PER-33572,Lucía Vargas,G1-MAT-33572,X,Traumatología,Sin zona asignada,Origen: Grupo 1,G1
7350,G1-PER-33576,Carlos Rojas,G1-MAT-33576,X,Dermatología,Sin zona asignada,Origen: Grupo 1,G1
7351,G1-PER-33584,Luis Rodríguez,G1-MAT-33584,X,Ginecología,Sin zona asignada,Origen: Grupo 1,G1
7352,G1-PER-33586,Valeria Rojas,G1-MAT-33586,X,Medicina General,Sin zona asignada,Origen: Grupo 1,G1
7353,G1-PER-33588,Carmen López,G1-MAT-33588,X,Traumatología,Sin zona asignada,Origen: Grupo 1,G1
7354,G1-PER-33590,José López,G1-MAT-33590,X,Urología,Sin zona asignada,Origen: Grupo 1,G1
7355,G1-PER-33593,José Rodríguez,G1-MAT-33593,X,Traumatología,Sin zona asignada,Origen: Grupo 1,G1
7356,G1-PER-33597,Carlos Vargas,G1-MAT-33597,X,Neurología,Sin zona asignada,Origen: Grupo 1,G1
7357,G1-PER-336,Pedro González,,X,Urología,Sin zona asignada,Origen: Grupo 1,G1
7358,G1-PER-33607,José Mamani,G1-MAT-33607,X,Urología,Sin zona asignada,Origen: Grupo 1,G1
7359,G1-PER-3361,Juan Torrez,G1-MAT-3361,X,Cardiología,Sin zona asignada,Origen: Grupo 1,G1
7360,G1-PER-33611,Lucía Flores,G1-MAT-33611,X,Cardiología,Sin zona asignada,Origen: Grupo 1,G1
7361,G1-PER-33614,Carlos López,G1-MAT-33614,X,Neurología,Sin zona asignada,Origen: Grupo 1,G1
7362,G1-PER-33616,Valeria Sánchez,G1-MAT-33616,X,Dermatología,Sin zona asignada,Origen: Grupo 1,G1
7363,G1-PER-33621,Carmen Sánchez,G1-MAT-33621,X,Dermatología,Sin zona asignada,Origen: Grupo 1,G1
7364,G1-PER-33626,Juan Rodríguez,G1-MAT-33626,X,Medicina General,Sin zona asignada,Origen: Grupo 1,G1
7365,G1-PER-3363,Luis Mamani,G1-MAT-3363,X,Traumatología,Sin zona asignada,Origen: Grupo 1,G1
7366,G1-PER-33635,María González,G1-MAT-33635,X,Cardiología,Sin zona asignada,Origen: Grupo 1,G1
7367,G1-PER-33638,Juan González,G1-MAT-33638,X,Urología,Sin zona asignada,Origen: Grupo 1,G1
7368,G1-PER-33639,Lucía Rodríguez,G1-MAT-33639,X,Ginecología,Sin zona asignada,Origen: Grupo 1,G1
7369,G1-PER-3364,Luis Flores,G1-MAT-3364,X,Traumatología,Sin zona asignada,Origen: Grupo 1,G1
7370,G1-PER-33640,María González,G1-MAT-33640,X,Pediatría,Sin zona asignada,Origen: Grupo 1,G1
7371,G1-PER-33642,María Torrez,G1-MAT-33642,X,Pediatría,Sin zona asignada,Origen: Grupo 1,G1
7372,G1-PER-3365,Carlos López,G1-MAT-3365,X,Dermatología,Sin zona asignada,Origen: Grupo 1,G1
7373,G1-PER-33650,María Martínez,G1-MAT-33650,X,Urología,Sin zona asignada,Origen: Grupo 1,G1
7374,G1-PER-33652,Valeria Martínez,G1-MAT-33652,X,Dermatología,Sin zona asignada,Origen: Grupo 1,G1
7375,G1-PER-33653,Carlos Rojas,G1-MAT-33653,X,Cardiología,Sin zona asignada,Origen: Grupo 1,G1
7376,G1-PER-33662,Carlos González,G1-MAT-33662,X,Cardiología,Sin zona asignada,Origen: Grupo 1,G1
7377,G1-PER-33666,Carmen López,G1-MAT-33666,X,Cardiología,Sin zona asignada,Origen: Grupo 1,G1
7378,G1-PER-3367,Juan Mamani,G1-MAT-3367,X,Pediatría,Sin zona asignada,Origen: Grupo 1,G1
7379,G1-PER-33672,José Rodríguez,G1-MAT-33672,X,Dermatología,Sin zona asignada,Origen: Grupo 1,G1
7380,G1-PER-33674,Carlos Martínez,G1-MAT-33674,X,Neurología,Sin zona asignada,Origen: Grupo 1,G1
7381,G1-PER-33678,Carmen Flores,G1-MAT-33678,X,Medicina General,Sin zona asignada,Origen: Grupo 1,G1
7382,G1-PER-33686,Carlos González,G1-MAT-33686,X,Neurología,Sin zona asignada,Origen: Grupo 1,G1
7383,G1-PER-33688,Ana López,G1-MAT-33688,X,Neurología,Sin zona asignada,Origen: Grupo 1,G1
7384,G1-PER-33689,Luis Rodríguez,G1-MAT-33689,X,Medicina General,Sin zona asignada,Origen: Grupo 1,G1
7385,G1-PER-33692,Valeria Rojas,G1-MAT-33692,X,Urología,Sin zona asignada,Origen: Grupo 1,G1
7386,G1-PER-337,Juan Rojas,G1-MAT-337,X,Neurología,Sin zona asignada,Origen: Grupo 1,G1
7387,G1-PER-3370,Carmen Sánchez,G1-MAT-3370,X,Neurología,Sin zona asignada,Origen: Grupo 1,G1
7388,G1-PER-33701,Pedro Vargas,G1-MAT-33701,X,Pediatría,Sin zona asignada,Origen: Grupo 1,G1
7389,G1-PER-33703,Lucía González,G1-MAT-33703,X,Medicina General,Sin zona asignada,Origen: Grupo 1,G1
7390,G1-PER-33707,José Sánchez,G1-MAT-33707,X,Cardiología,Sin zona asignada,Origen: Grupo 1,G1
7391,G1-PER-33708,Lucía Sánchez,G1-MAT-33708,X,Ginecología,Sin zona asignada,Origen: Grupo 1,G1
7392,G1-PER-3371,José López,G1-MAT-3371,X,Medicina General,Sin zona asignada,Origen: Grupo 1,G1
7393,G1-PER-33715,María Flores,G1-MAT-33715,X,Medicina General,Sin zona asignada,Origen: Grupo 1,G1
7394,G1-PER-33717,Juan Rojas,G1-MAT-33717,X,Cardiología,Sin zona asignada,Origen: Grupo 1,G1
7395,G1-PER-33718,Juan Rojas,G1-MAT-33718,X,Urología,Sin zona asignada,Origen: Grupo 1,G1
7396,G1-PER-33724,José Rodríguez,G1-MAT-33724,X,Urología,Sin zona asignada,Origen: Grupo 1,G1
7397,G1-PER-33727,Pedro Vargas,G1-MAT-33727,X,Dermatología,Sin zona asignada,Origen: Grupo 1,G1
7398,G1-PER-33733,Pedro Sánchez,G1-MAT-33733,X,Urología,Sin zona asignada,Origen: Grupo 1,G1
7399,G1-PER-33734,José López,G1-MAT-33734,X,Dermatología,Sin zona asignada,Origen: Grupo 1,G1
7400,G1-PER-33741,Carlos López,G1-MAT-33741,X,Medicina General,Sin zona asignada,Origen: Grupo 1,G1
7401,G1-PER-33744,Ana Flores,G1-MAT-33744,X,Urología,Sin zona asignada,Origen: Grupo 1,G1
7402,G1-PER-33745,Carlos Rodríguez,G1-MAT-33745,X,Pediatría,Sin zona asignada,Origen: Grupo 1,G1
7403,G1-PER-3375,Ana Martínez,G1-MAT-3375,X,Pediatría,Sin zona asignada,Origen: Grupo 1,G1
7404,G1-PER-33751,José González,G1-MAT-33751,X,Dermatología,Sin zona asignada,Origen: Grupo 1,G1
7405,G1-PER-33753,Ana González,G1-MAT-33753,X,Cardiología,Sin zona asignada,Origen: Grupo 1,G1
7406,G1-PER-33754,Ana Sánchez,G1-MAT-33754,X,Urología,Sin zona asignada,Origen: Grupo 1,G1
7407,G1-PER-33761,Valeria Martínez,G1-MAT-33761,X,Medicina General,Sin zona asignada,Origen: Grupo 1,G1
7408,G1-PER-33762,Juan Sánchez,G1-MAT-33762,X,Cardiología,Sin zona asignada,Origen: Grupo 1,G1
7409,G1-PER-33763,Luis Rojas,G1-MAT-33763,X,Dermatología,Sin zona asignada,Origen: Grupo 1,G1
7410,G1-PER-33768,Carlos Mamani,G1-MAT-33768,X,Ginecología,Sin zona asignada,Origen: Grupo 1,G1
7411,G1-PER-33775,Luis López,G1-MAT-33775,X,Ginecología,Sin zona asignada,Origen: Grupo 1,G1
7412,G1-PER-33785,Pedro Rodríguez,G1-MAT-33785,X,Dermatología,Sin zona asignada,Origen: Grupo 1,G1
7413,G1-PER-33789,Juan Rodríguez,G1-MAT-33789,X,Pediatría,Sin zona asignada,Origen: Grupo 1,G1
7414,G1-PER-33791,Juan Rodríguez,G1-MAT-33791,X,Traumatología,Sin zona asignada,Origen: Grupo 1,G1
7415,G1-PER-33795,Juan Flores,G1-MAT-33795,X,Ginecología,Sin zona asignada,Origen: Grupo 1,G1
7416,G1-PER-338,Lucía Torrez,,X,Urología,Sin zona asignada,Origen: Grupo 1,G1
7417,G1-PER-33801,Luis Torrez,G1-MAT-33801,X,Dermatología,Sin zona asignada,Origen: Grupo 1,G1
7418,G1-PER-33805,Lucía Flores,G1-MAT-33805,X,Neurología,Sin zona asignada,Origen: Grupo 1,G1
7419,G1-PER-33806,Ana Mamani,G1-MAT-33806,X,Dermatología,Sin zona asignada,Origen: Grupo 1,G1
7420,G1-PER-33812,Ana Rojas,G1-MAT-33812,X,Traumatología,Sin zona asignada,Origen: Grupo 1,G1
7421,G1-PER-33815,Carlos Rojas,G1-MAT-33815,X,Ginecología,Sin zona asignada,Origen: Grupo 1,G1
7422,G1-PER-33816,Luis Rojas,G1-MAT-33816,X,Pediatría,Sin zona asignada,Origen: Grupo 1,G1
